"","subject","node.i","node.j","value"
"768",18,1,2,0.453621869471862
"1518",18,1,3,0
"2268",18,1,4,0
"3018",18,1,5,0.410681407593459
"3768",18,1,6,0
"4518",18,1,7,0
"5268",18,1,8,0
"6018",18,1,9,0
"6768",18,1,10,0
"7518",18,1,11,0
"8268",18,1,12,0
"9018",18,1,13,0
"9768",18,1,14,0
"10518",18,1,15,0
"68",18,2,1,0
"818",18,2,2,-1
"1568",18,2,3,0.328357137627414
"2318",18,2,4,0
"3068",18,2,5,0
"3818",18,2,6,0
"4568",18,2,7,0
"5318",18,2,8,0
"6068",18,2,9,0
"6818",18,2,10,0
"7568",18,2,11,0
"8318",18,2,12,0
"9068",18,2,13,0
"9818",18,2,14,0
"10568",18,2,15,0
"118",18,3,1,0
"868",18,3,2,0
"1618",18,3,3,-1
"2368",18,3,4,0.334444061049609
"3118",18,3,5,0
"3868",18,3,6,0
"4618",18,3,7,0
"5368",18,3,8,0.327772932756671
"6118",18,3,9,0
"6868",18,3,10,0
"7618",18,3,11,0
"8368",18,3,12,0
"9118",18,3,13,0.327850952283559
"9868",18,3,14,0
"10618",18,3,15,0
"168",18,4,1,0
"918",18,4,2,0
"1668",18,4,3,0
"2418",18,4,4,-1
"3168",18,4,5,0.431436276331075
"3918",18,4,6,0
"4668",18,4,7,0
"5418",18,4,8,0
"6168",18,4,9,0
"6918",18,4,10,0
"7668",18,4,11,0
"8418",18,4,12,0
"9168",18,4,13,0
"9918",18,4,14,0
"10668",18,4,15,0
"218",18,5,1,0
"968",18,5,2,0
"1718",18,5,3,0
"2468",18,5,4,0
"3218",18,5,5,-1
"3968",18,5,6,0
"4718",18,5,7,0
"5468",18,5,8,0
"6218",18,5,9,0
"6968",18,5,10,0
"7718",18,5,11,0
"8468",18,5,12,0
"9218",18,5,13,0
"9968",18,5,14,0
"10718",18,5,15,0
"268",18,6,1,0
"1018",18,6,2,0
"1768",18,6,3,0
"2518",18,6,4,0
"3268",18,6,5,0
"4018",18,6,6,-1
"4768",18,6,7,0.584821621801897
"5518",18,6,8,0
"6268",18,6,9,0
"7018",18,6,10,0.205492140008067
"7768",18,6,11,0
"8518",18,6,12,0
"9268",18,6,13,0
"10018",18,6,14,0
"10768",18,6,15,0
"318",18,7,1,0
"1068",18,7,2,0
"1818",18,7,3,0
"2568",18,7,4,0
"3318",18,7,5,0
"4068",18,7,6,0
"4818",18,7,7,-1
"5568",18,7,8,0.372489432456119
"6318",18,7,9,0
"7068",18,7,10,0
"7818",18,7,11,0
"8568",18,7,12,0
"9318",18,7,13,0
"10068",18,7,14,0
"10818",18,7,15,0
"368",18,8,1,0
"1118",18,8,2,0
"1868",18,8,3,0
"2618",18,8,4,0
"3368",18,8,5,0
"4118",18,8,6,0
"4868",18,8,7,0
"5618",18,8,8,-1
"6368",18,8,9,0.6
"7118",18,8,10,0
"7868",18,8,11,0
"8618",18,8,12,0
"9368",18,8,13,0.379881900048286
"10118",18,8,14,0
"10868",18,8,15,0
"418",18,9,1,0
"1168",18,9,2,0
"1918",18,9,3,0
"2668",18,9,4,0
"3418",18,9,5,0
"4168",18,9,6,0
"4918",18,9,7,0
"5668",18,9,8,0
"6418",18,9,9,-1
"7168",18,9,10,0.550852575609615
"7918",18,9,11,0
"8668",18,9,12,0
"9418",18,9,13,0
"10168",18,9,14,0
"10918",18,9,15,0
"468",18,10,1,0
"1218",18,10,2,0
"1968",18,10,3,0
"2718",18,10,4,0
"3468",18,10,5,0
"4218",18,10,6,0
"4968",18,10,7,0
"5718",18,10,8,0
"6468",18,10,9,0
"7218",18,10,10,-1
"7968",18,10,11,0
"8718",18,10,12,0
"9468",18,10,13,0
"10218",18,10,14,0
"10968",18,10,15,0
"518",18,11,1,0
"1268",18,11,2,0
"2018",18,11,3,0
"2768",18,11,4,0
"3518",18,11,5,0
"4268",18,11,6,0
"5018",18,11,7,0
"5768",18,11,8,0
"6518",18,11,9,0
"7268",18,11,10,0
"8018",18,11,11,-1
"8768",18,11,12,0.231945722247735
"9518",18,11,13,0
"10268",18,11,14,0
"11018",18,11,15,0.483694989083729
"568",18,12,1,0
"1318",18,12,2,0
"2068",18,12,3,0
"2818",18,12,4,0
"3568",18,12,5,0
"4318",18,12,6,0
"5068",18,12,7,0
"5818",18,12,8,0
"6568",18,12,9,0
"7318",18,12,10,0
"8068",18,12,11,0
"8818",18,12,12,-1
"9568",18,12,13,0.342646586589412
"10318",18,12,14,0
"11068",18,12,15,0
"618",18,13,1,0
"1368",18,13,2,0
"2118",18,13,3,0
"2868",18,13,4,0
"3618",18,13,5,0
"4368",18,13,6,0
"5118",18,13,7,0
"5868",18,13,8,0
"6618",18,13,9,0
"7368",18,13,10,0
"8118",18,13,11,0
"8868",18,13,12,0
"9618",18,13,13,-1
"10368",18,13,14,0.381418347263234
"11118",18,13,15,0
"668",18,14,1,0
"1418",18,14,2,0
"2168",18,14,3,0
"2918",18,14,4,0
"3668",18,14,5,0
"4418",18,14,6,0
"5168",18,14,7,0
"5918",18,14,8,0
"6668",18,14,9,0
"7418",18,14,10,0
"8168",18,14,11,0
"8918",18,14,12,0
"9668",18,14,13,0
"10418",18,14,14,-1
"11168",18,14,15,0.400893411567657
"718",18,15,1,0
"1468",18,15,2,0
"2218",18,15,3,0
"2968",18,15,4,0
"3718",18,15,5,0
"4468",18,15,6,0
"5218",18,15,7,0
"5968",18,15,8,0
"6718",18,15,9,0
"7468",18,15,10,0
"8218",18,15,11,0
"8968",18,15,12,0
"9718",18,15,13,0
"10468",18,15,14,0
"11218",18,15,15,-1
"19",19,1,1,-1
"769",19,1,2,0.397953583890486
"1519",19,1,3,0
"2269",19,1,4,0
"3019",19,1,5,0.224938471151462
"3769",19,1,6,0
"4519",19,1,7,0
"5269",19,1,8,0
"6019",19,1,9,0
"6769",19,1,10,0
"7519",19,1,11,0
"8269",19,1,12,0
"9019",19,1,13,0
"9769",19,1,14,0
"10519",19,1,15,0
"69",19,2,1,0
"819",19,2,2,-1
"1569",19,2,3,0.427888999991245
"2319",19,2,4,0
"3069",19,2,5,0
"3819",19,2,6,0
"4569",19,2,7,0
"5319",19,2,8,0
"6069",19,2,9,0
"6819",19,2,10,0
"7569",19,2,11,0
"8319",19,2,12,0
"9069",19,2,13,0
"9819",19,2,14,0
"10569",19,2,15,0
"119",19,3,1,0
"869",19,3,2,0
"1619",19,3,3,-1
"2369",19,3,4,0.505829481445
"3119",19,3,5,0
"3869",19,3,6,0
"4619",19,3,7,0
"5369",19,3,8,0.34088961613678
"6119",19,3,9,0
"6869",19,3,10,0
"7619",19,3,11,0
"8369",19,3,12,0
"9119",19,3,13,0.334529232491722
"9869",19,3,14,0
"10619",19,3,15,0
"169",19,4,1,0
"919",19,4,2,0
"1669",19,4,3,0
"2419",19,4,4,-1
"3169",19,4,5,0.462167328240241
"3919",19,4,6,0
"4669",19,4,7,0
"5419",19,4,8,0
"6169",19,4,9,0
"6919",19,4,10,0
"7669",19,4,11,0
"8419",19,4,12,0
"9169",19,4,13,0
"9919",19,4,14,0
"10669",19,4,15,0
"219",19,5,1,0
"969",19,5,2,0
"1719",19,5,3,0
"2469",19,5,4,0
"3219",19,5,5,-1
"3969",19,5,6,0
"4719",19,5,7,0
"5469",19,5,8,0
"6219",19,5,9,0
"6969",19,5,10,0
"7719",19,5,11,0
"8469",19,5,12,0
"9219",19,5,13,0
"9969",19,5,14,0
"10719",19,5,15,0
"269",19,6,1,0
"1019",19,6,2,0
"1769",19,6,3,0
"2519",19,6,4,0
"3269",19,6,5,0
"4019",19,6,6,-1
"4769",19,6,7,0.469734755148344
"5519",19,6,8,0
"6269",19,6,9,0
"7019",19,6,10,0.43270975159182
"7769",19,6,11,0
"8519",19,6,12,0
"9269",19,6,13,0
"10019",19,6,14,0
"10769",19,6,15,0
"319",19,7,1,0
"1069",19,7,2,0
"1819",19,7,3,0
"2569",19,7,4,0
"3319",19,7,5,0
"4069",19,7,6,0
"4819",19,7,7,-1
"5569",19,7,8,0.481148586331699
"6319",19,7,9,0
"7069",19,7,10,0
"7819",19,7,11,0
"8569",19,7,12,0
"9319",19,7,13,0
"10069",19,7,14,0
"10819",19,7,15,0
"369",19,8,1,0
"1119",19,8,2,0
"1869",19,8,3,0
"2619",19,8,4,0
"3369",19,8,5,0
"4119",19,8,6,0
"4869",19,8,7,0
"5619",19,8,8,-1
"6369",19,8,9,0.463634494760413
"7119",19,8,10,0
"7869",19,8,11,0
"8619",19,8,12,0
"9369",19,8,13,0.291933814878831
"10119",19,8,14,0
"10869",19,8,15,0
"419",19,9,1,0
"1169",19,9,2,0
"1919",19,9,3,0
"2669",19,9,4,0
"3419",19,9,5,0
"4169",19,9,6,0
"4919",19,9,7,0
"5669",19,9,8,0
"6419",19,9,9,-1
"7169",19,9,10,0.531008034141026
"7919",19,9,11,0
"8669",19,9,12,0
"9419",19,9,13,0
"10169",19,9,14,0
"10919",19,9,15,0
"469",19,10,1,0
"1219",19,10,2,0
"1969",19,10,3,0
"2719",19,10,4,0
"3469",19,10,5,0
"4219",19,10,6,0
"4969",19,10,7,0
"5719",19,10,8,0
"6469",19,10,9,0
"7219",19,10,10,-1
"7969",19,10,11,0
"8719",19,10,12,0
"9469",19,10,13,0
"10219",19,10,14,0
"10969",19,10,15,0
"519",19,11,1,0
"1269",19,11,2,0
"2019",19,11,3,0
"2769",19,11,4,0
"3519",19,11,5,0
"4269",19,11,6,0
"5019",19,11,7,0
"5769",19,11,8,0
"6519",19,11,9,0
"7269",19,11,10,0
"8019",19,11,11,-1
"8769",19,11,12,0.332700683614529
"9519",19,11,13,0
"10269",19,11,14,0
"11019",19,11,15,0.411694565679329
"569",19,12,1,0
"1319",19,12,2,0
"2069",19,12,3,0
"2819",19,12,4,0
"3569",19,12,5,0
"4319",19,12,6,0
"5069",19,12,7,0
"5819",19,12,8,0
"6569",19,12,9,0
"7319",19,12,10,0
"8069",19,12,11,0
"8819",19,12,12,-1
"9569",19,12,13,0.385067250052327
"10319",19,12,14,0
"11069",19,12,15,0
"619",19,13,1,0
"1369",19,13,2,0
"2119",19,13,3,0
"2869",19,13,4,0
"3619",19,13,5,0
"4369",19,13,6,0
"5119",19,13,7,0
"5869",19,13,8,0
"6619",19,13,9,0
"7369",19,13,10,0
"8119",19,13,11,0
"8869",19,13,12,0
"9619",19,13,13,-1
"10369",19,13,14,0.2
"11119",19,13,15,0
"669",19,14,1,0
"1419",19,14,2,0
"2169",19,14,3,0
"2919",19,14,4,0
"3669",19,14,5,0
"4419",19,14,6,0
"5169",19,14,7,0
"5919",19,14,8,0
"6669",19,14,9,0
"7419",19,14,10,0
"8169",19,14,11,0
"8919",19,14,12,0
"9669",19,14,13,0
"10419",19,14,14,-1
"11169",19,14,15,0.447328561224355
"719",19,15,1,0
"1469",19,15,2,0
"2219",19,15,3,0
"2969",19,15,4,0
"3719",19,15,5,0
"4469",19,15,6,0
"5219",19,15,7,0
"5969",19,15,8,0
"6719",19,15,9,0
"7469",19,15,10,0
"8219",19,15,11,0
"8969",19,15,12,0
"9719",19,15,13,0
"10469",19,15,14,0
"11219",19,15,15,-1
"20",20,1,1,-1
"770",20,1,2,0.395226913470209
"1520",20,1,3,0
"2270",20,1,4,0
"3020",20,1,5,0.396402139204699
"3770",20,1,6,0
"4520",20,1,7,0
"5270",20,1,8,0
"6020",20,1,9,0
"6770",20,1,10,0
"7520",20,1,11,0
"8270",20,1,12,0
"9020",20,1,13,0
"9770",20,1,14,0
"10520",20,1,15,0
"70",20,2,1,0
"820",20,2,2,-1
"1570",20,2,3,0.43793445372888
"2320",20,2,4,0
"3070",20,2,5,0
"3820",20,2,6,0
"4570",20,2,7,0
"5320",20,2,8,0
"6070",20,2,9,0
"6820",20,2,10,0
"7570",20,2,11,0
"8320",20,2,12,0
"9070",20,2,13,0
"9820",20,2,14,0
"10570",20,2,15,0
"120",20,3,1,0
"870",20,3,2,0
"1620",20,3,3,-1
"2370",20,3,4,0.366963895420134
"3120",20,3,5,0
"3870",20,3,6,0
"4620",20,3,7,0
"5370",20,3,8,0.391087085219357
"6120",20,3,9,0
"6870",20,3,10,0
"7620",20,3,11,0
"8370",20,3,12,0
"9120",20,3,13,0.2
"9870",20,3,14,0
"10620",20,3,15,0
"170",20,4,1,0
"920",20,4,2,0
"1670",20,4,3,0
"2420",20,4,4,-1
"3170",20,4,5,0.350010174881527
"3920",20,4,6,0
"4670",20,4,7,0
"5420",20,4,8,0
"6170",20,4,9,0
"6920",20,4,10,0
"7670",20,4,11,0
"8420",20,4,12,0
"9170",20,4,13,0
"9920",20,4,14,0
"10670",20,4,15,0
"220",20,5,1,0
"970",20,5,2,0
"1720",20,5,3,0
"2470",20,5,4,0
"3220",20,5,5,-1
"3970",20,5,6,0
"4720",20,5,7,0
"5470",20,5,8,0
"6220",20,5,9,0
"6970",20,5,10,0
"7720",20,5,11,0
"8470",20,5,12,0
"9220",20,5,13,0
"9970",20,5,14,0
"10720",20,5,15,0
"270",20,6,1,0
"1020",20,6,2,0
"1770",20,6,3,0
"2520",20,6,4,0
"3270",20,6,5,0
"4020",20,6,6,-1
"4770",20,6,7,0.382523966880328
"5520",20,6,8,0
"6270",20,6,9,0
"7020",20,6,10,0.528094094274454
"7770",20,6,11,0
"8520",20,6,12,0
"9270",20,6,13,0
"10020",20,6,14,0
"10770",20,6,15,0
"320",20,7,1,0
"1070",20,7,2,0
"1820",20,7,3,0
"2570",20,7,4,0
"3320",20,7,5,0
"4070",20,7,6,0
"4820",20,7,7,-1
"5570",20,7,8,0.304273492117834
"6320",20,7,9,0
"7070",20,7,10,0
"7820",20,7,11,0
"8570",20,7,12,0
"9320",20,7,13,0
"10070",20,7,14,0
"10820",20,7,15,0
"370",20,8,1,0
"1120",20,8,2,0
"1870",20,8,3,0
"2620",20,8,4,0
"3370",20,8,5,0
"4120",20,8,6,0
"4870",20,8,7,0
"5620",20,8,8,-1
"6370",20,8,9,0.529254790013227
"7120",20,8,10,0
"7870",20,8,11,0
"8620",20,8,12,0
"9370",20,8,13,0.508391803795883
"10120",20,8,14,0
"10870",20,8,15,0
"420",20,9,1,0
"1170",20,9,2,0
"1920",20,9,3,0
"2670",20,9,4,0
"3420",20,9,5,0
"4170",20,9,6,0
"4920",20,9,7,0
"5670",20,9,8,0
"6420",20,9,9,-1
"7170",20,9,10,0.444090964284702
"7920",20,9,11,0
"8670",20,9,12,0
"9420",20,9,13,0
"10170",20,9,14,0
"10920",20,9,15,0
"470",20,10,1,0
"1220",20,10,2,0
"1970",20,10,3,0
"2720",20,10,4,0
"3470",20,10,5,0
"4220",20,10,6,0
"4970",20,10,7,0
"5720",20,10,8,0
"6470",20,10,9,0
"7220",20,10,10,-1
"7970",20,10,11,0
"8720",20,10,12,0
"9470",20,10,13,0
"10220",20,10,14,0
"10970",20,10,15,0
"520",20,11,1,0
"1270",20,11,2,0
"2020",20,11,3,0
"2770",20,11,4,0
"3520",20,11,5,0
"4270",20,11,6,0
"5020",20,11,7,0
"5770",20,11,8,0
"6520",20,11,9,0
"7270",20,11,10,0
"8020",20,11,11,-1
"8770",20,11,12,0.350227019478812
"9520",20,11,13,0
"10270",20,11,14,0
"11020",20,11,15,0.32437913944533
"570",20,12,1,0
"1320",20,12,2,0
"2070",20,12,3,0
"2820",20,12,4,0
"3570",20,12,5,0
"4320",20,12,6,0
"5070",20,12,7,0
"5820",20,12,8,0
"6570",20,12,9,0
"7320",20,12,10,0
"8070",20,12,11,0
"8820",20,12,12,-1
"9570",20,12,13,0.288128336239568
"10320",20,12,14,0
"11070",20,12,15,0
"620",20,13,1,0
"1370",20,13,2,0
"2120",20,13,3,0
"2870",20,13,4,0
"3620",20,13,5,0
"4370",20,13,6,0
"5120",20,13,7,0
"5870",20,13,8,0
"6620",20,13,9,0
"7370",20,13,10,0
"8120",20,13,11,0
"8870",20,13,12,0
"9620",20,13,13,-1
"10370",20,13,14,0.480764961943935
"11120",20,13,15,0
"670",20,14,1,0
"1420",20,14,2,0
"2170",20,14,3,0
"2920",20,14,4,0
"3670",20,14,5,0
"4420",20,14,6,0
"5170",20,14,7,0
"5920",20,14,8,0
"6670",20,14,9,0
"7420",20,14,10,0
"8170",20,14,11,0
"8920",20,14,12,0
"9670",20,14,13,0
"10420",20,14,14,-1
"11170",20,14,15,0.404119957863824
"720",20,15,1,0
"1470",20,15,2,0
"2220",20,15,3,0
"2970",20,15,4,0
"3720",20,15,5,0
"4470",20,15,6,0
"5220",20,15,7,0
"5970",20,15,8,0
"6720",20,15,9,0
"7470",20,15,10,0
"8220",20,15,11,0
"8970",20,15,12,0
"9720",20,15,13,0
"10470",20,15,14,0
"11220",20,15,15,-1
"21",21,1,1,-1
"771",21,1,2,0.301880943685583
"1521",21,1,3,0
"2271",21,1,4,0
"3021",21,1,5,0.35871422713812
"3771",21,1,6,0
"4521",21,1,7,0
"5271",21,1,8,0
"6021",21,1,9,0
"6771",21,1,10,0
"7521",21,1,11,0
"8271",21,1,12,0
"9021",21,1,13,0
"9771",21,1,14,0
"10521",21,1,15,0
"71",21,2,1,0
"821",21,2,2,-1
"1571",21,2,3,0.33115113625353
"2321",21,2,4,0
"3071",21,2,5,0
"3821",21,2,6,0
"4571",21,2,7,0
"5321",21,2,8,0
"6071",21,2,9,0
"6821",21,2,10,0
"7571",21,2,11,0
"8321",21,2,12,0
"9071",21,2,13,0
"9821",21,2,14,0
"10571",21,2,15,0
"121",21,3,1,0
"871",21,3,2,0
"1621",21,3,3,-1
"2371",21,3,4,0.53394794818078
"3121",21,3,5,0
"3871",21,3,6,0
"4621",21,3,7,0
"5371",21,3,8,0.380106795171732
"6121",21,3,9,0
"6871",21,3,10,0
"7621",21,3,11,0
"8371",21,3,12,0
"9121",21,3,13,0.430749917747985
"9871",21,3,14,0
"10621",21,3,15,0
"171",21,4,1,0
"921",21,4,2,0
"1671",21,4,3,0
"2421",21,4,4,-1
"3171",21,4,5,0.309075683968399
"3921",21,4,6,0
"4671",21,4,7,0
"5421",21,4,8,0
"6171",21,4,9,0
"6921",21,4,10,0
"7671",21,4,11,0
"8421",21,4,12,0
"9171",21,4,13,0
"9921",21,4,14,0
"10671",21,4,15,0
"221",21,5,1,0
"971",21,5,2,0
"1721",21,5,3,0
"2471",21,5,4,0
"3221",21,5,5,-1
"3971",21,5,6,0
"4721",21,5,7,0
"5471",21,5,8,0
"6221",21,5,9,0
"6971",21,5,10,0
"7721",21,5,11,0
"8471",21,5,12,0
"9221",21,5,13,0
"9971",21,5,14,0
"10721",21,5,15,0
"271",21,6,1,0
"1021",21,6,2,0
"1771",21,6,3,0
"2521",21,6,4,0
"3271",21,6,5,0
"4021",21,6,6,-1
"4771",21,6,7,0.349383681435146
"5521",21,6,8,0
"6271",21,6,9,0
"7021",21,6,10,0.28754821884058
"7771",21,6,11,0
"8521",21,6,12,0
"9271",21,6,13,0
"10021",21,6,14,0
"10771",21,6,15,0
"321",21,7,1,0
"1071",21,7,2,0
"1821",21,7,3,0
"2571",21,7,4,0
"3321",21,7,5,0
"4071",21,7,6,0
"4821",21,7,7,-1
"5571",21,7,8,0.561974779912537
"6321",21,7,9,0
"7071",21,7,10,0
"7821",21,7,11,0
"8571",21,7,12,0
"9321",21,7,13,0
"10071",21,7,14,0
"10821",21,7,15,0
"371",21,8,1,0
"1121",21,8,2,0
"1871",21,8,3,0
"2621",21,8,4,0
"3371",21,8,5,0
"4121",21,8,6,0
"4871",21,8,7,0
"5621",21,8,8,-1
"6371",21,8,9,0.40809007112065
"7121",21,8,10,0
"7871",21,8,11,0
"8621",21,8,12,0
"9371",21,8,13,0.342767454351494
"10121",21,8,14,0
"10871",21,8,15,0
"421",21,9,1,0
"1171",21,9,2,0
"1921",21,9,3,0
"2671",21,9,4,0
"3421",21,9,5,0
"4171",21,9,6,0
"4921",21,9,7,0
"5671",21,9,8,0
"6421",21,9,9,-1
"7171",21,9,10,0.291894350982306
"7921",21,9,11,0
"8671",21,9,12,0
"9421",21,9,13,0
"10171",21,9,14,0
"10921",21,9,15,0
"471",21,10,1,0
"1221",21,10,2,0
"1971",21,10,3,0
"2721",21,10,4,0
"3471",21,10,5,0
"4221",21,10,6,0
"4971",21,10,7,0
"5721",21,10,8,0
"6471",21,10,9,0
"7221",21,10,10,-1
"7971",21,10,11,0
"8721",21,10,12,0
"9471",21,10,13,0
"10221",21,10,14,0
"10971",21,10,15,0
"521",21,11,1,0
"1271",21,11,2,0
"2021",21,11,3,0
"2771",21,11,4,0
"3521",21,11,5,0
"4271",21,11,6,0
"5021",21,11,7,0
"5771",21,11,8,0
"6521",21,11,9,0
"7271",21,11,10,0
"8021",21,11,11,-1
"8771",21,11,12,0.57356763426063
"9521",21,11,13,0
"10271",21,11,14,0
"11021",21,11,15,0.37864624937913
"571",21,12,1,0
"1321",21,12,2,0
"2071",21,12,3,0
"2821",21,12,4,0
"3571",21,12,5,0
"4321",21,12,6,0
"5071",21,12,7,0
"5821",21,12,8,0
"6571",21,12,9,0
"7321",21,12,10,0
"8071",21,12,11,0
"8821",21,12,12,-1
"9571",21,12,13,0.593745859652675
"10321",21,12,14,0
"11071",21,12,15,0
"621",21,13,1,0
"1371",21,13,2,0
"2121",21,13,3,0
"2871",21,13,4,0
"3621",21,13,5,0
"4371",21,13,6,0
"5121",21,13,7,0
"5871",21,13,8,0
"6621",21,13,9,0
"7371",21,13,10,0
"8121",21,13,11,0
"8871",21,13,12,0
"9621",21,13,13,-1
"10371",21,13,14,0.563506821852064
"11121",21,13,15,0
"671",21,14,1,0
"1421",21,14,2,0
"2171",21,14,3,0
"2921",21,14,4,0
"3671",21,14,5,0
"4421",21,14,6,0
"5171",21,14,7,0
"5921",21,14,8,0
"6671",21,14,9,0
"7421",21,14,10,0
"8171",21,14,11,0
"8921",21,14,12,0
"9671",21,14,13,0
"10421",21,14,14,-1
"11171",21,14,15,0.274405983322568
"721",21,15,1,0
"1471",21,15,2,0
"2221",21,15,3,0
"2971",21,15,4,0
"3721",21,15,5,0
"4471",21,15,6,0
"5221",21,15,7,0
"5971",21,15,8,0
"6721",21,15,9,0
"7471",21,15,10,0
"8221",21,15,11,0
"8971",21,15,12,0
"9721",21,15,13,0
"10471",21,15,14,0
"11221",21,15,15,-1
"22",22,1,1,-1
"772",22,1,2,0.302235163295794
"1522",22,1,3,0
"2272",22,1,4,0
"3022",22,1,5,0.422928833610443
"3772",22,1,6,0
"4522",22,1,7,0
"5272",22,1,8,0
"6022",22,1,9,0
"6772",22,1,10,0
"7522",22,1,11,0
"8272",22,1,12,0
"9022",22,1,13,0
"9772",22,1,14,0
"10522",22,1,15,0
"72",22,2,1,0
"822",22,2,2,-1
"1572",22,2,3,0.355319059334305
"2322",22,2,4,0
"3072",22,2,5,0
"3822",22,2,6,0
"4572",22,2,7,0
"5322",22,2,8,0
"6072",22,2,9,0
"6822",22,2,10,0
"7572",22,2,11,0
"8322",22,2,12,0
"9072",22,2,13,0
"9822",22,2,14,0
"10572",22,2,15,0
"122",22,3,1,0
"872",22,3,2,0
"1622",22,3,3,-1
"2372",22,3,4,0.508209190089516
"3122",22,3,5,0
"3872",22,3,6,0
"4622",22,3,7,0
"5372",22,3,8,0.229266642216226
"6122",22,3,9,0
"6872",22,3,10,0
"7622",22,3,11,0
"8372",22,3,12,0
"9122",22,3,13,0.422785864470434
"9872",22,3,14,0
"10622",22,3,15,0
"172",22,4,1,0
"922",22,4,2,0
"1672",22,4,3,0
"2422",22,4,4,-1
"3172",22,4,5,0.6
"3922",22,4,6,0
"4672",22,4,7,0
"5422",22,4,8,0
"6172",22,4,9,0
"6922",22,4,10,0
"7672",22,4,11,0
"8422",22,4,12,0
"9172",22,4,13,0
"9922",22,4,14,0
"10672",22,4,15,0
"222",22,5,1,0
"972",22,5,2,0
"1722",22,5,3,0
"2472",22,5,4,0
"3222",22,5,5,-1
"3972",22,5,6,0
"4722",22,5,7,0
"5472",22,5,8,0
"6222",22,5,9,0
"6972",22,5,10,0
"7722",22,5,11,0
"8472",22,5,12,0
"9222",22,5,13,0
"9972",22,5,14,0
"10722",22,5,15,0
"272",22,6,1,0
"1022",22,6,2,0
"1772",22,6,3,0
"2522",22,6,4,0
"3272",22,6,5,0
"4022",22,6,6,-1
"4772",22,6,7,0.373337686387611
"5522",22,6,8,0
"6272",22,6,9,0
"7022",22,6,10,0.510685111039134
"7772",22,6,11,0
"8522",22,6,12,0
"9272",22,6,13,0
"10022",22,6,14,0
"10772",22,6,15,0
"322",22,7,1,0
"1072",22,7,2,0
"1822",22,7,3,0
"2572",22,7,4,0
"3322",22,7,5,0
"4072",22,7,6,0
"4822",22,7,7,-1
"5572",22,7,8,0.47016721769194
"6322",22,7,9,0
"7072",22,7,10,0
"7822",22,7,11,0
"8572",22,7,12,0
"9322",22,7,13,0
"10072",22,7,14,0
"10822",22,7,15,0
"372",22,8,1,0
"1122",22,8,2,0
"1872",22,8,3,0
"2622",22,8,4,0
"3372",22,8,5,0
"4122",22,8,6,0
"4872",22,8,7,0
"5622",22,8,8,-1
"6372",22,8,9,0.351240950871019
"7122",22,8,10,0
"7872",22,8,11,0
"8622",22,8,12,0
"9372",22,8,13,0.468563285776295
"10122",22,8,14,0
"10872",22,8,15,0
"422",22,9,1,0
"1172",22,9,2,0
"1922",22,9,3,0
"2672",22,9,4,0
"3422",22,9,5,0
"4172",22,9,6,0
"4922",22,9,7,0
"5672",22,9,8,0
"6422",22,9,9,-1
"7172",22,9,10,0.58624797253191
"7922",22,9,11,0
"8672",22,9,12,0
"9422",22,9,13,0
"10172",22,9,14,0
"10922",22,9,15,0
"472",22,10,1,0
"1222",22,10,2,0
"1972",22,10,3,0
"2722",22,10,4,0
"3472",22,10,5,0
"4222",22,10,6,0
"4972",22,10,7,0
"5722",22,10,8,0
"6472",22,10,9,0
"7222",22,10,10,-1
"7972",22,10,11,0
"8722",22,10,12,0
"9472",22,10,13,0
"10222",22,10,14,0
"10972",22,10,15,0
"522",22,11,1,0
"1272",22,11,2,0
"2022",22,11,3,0
"2772",22,11,4,0
"3522",22,11,5,0
"4272",22,11,6,0
"5022",22,11,7,0
"5772",22,11,8,0
"6522",22,11,9,0
"7272",22,11,10,0
"8022",22,11,11,-1
"8772",22,11,12,0.277243427778415
"9522",22,11,13,0
"10272",22,11,14,0
"11022",22,11,15,0.4393058928777
"572",22,12,1,0
"1322",22,12,2,0
"2072",22,12,3,0
"2822",22,12,4,0
"3572",22,12,5,0
"4322",22,12,6,0
"5072",22,12,7,0
"5822",22,12,8,0
"6572",22,12,9,0
"7322",22,12,10,0
"8072",22,12,11,0
"8822",22,12,12,-1
"9572",22,12,13,0.333011488994351
"10322",22,12,14,0
"11072",22,12,15,0
"622",22,13,1,0
"1372",22,13,2,0
"2122",22,13,3,0
"2872",22,13,4,0
"3622",22,13,5,0
"4372",22,13,6,0
"5122",22,13,7,0
"5872",22,13,8,0
"6622",22,13,9,0
"7372",22,13,10,0
"8122",22,13,11,0
"8872",22,13,12,0
"9622",22,13,13,-1
"10372",22,13,14,0.534092945233131
"11122",22,13,15,0
"672",22,14,1,0
"1422",22,14,2,0
"2172",22,14,3,0
"2922",22,14,4,0
"3672",22,14,5,0
"4422",22,14,6,0
"5172",22,14,7,0
"5922",22,14,8,0
"6672",22,14,9,0
"7422",22,14,10,0
"8172",22,14,11,0
"8922",22,14,12,0
"9672",22,14,13,0
"10422",22,14,14,-1
"11172",22,14,15,0.438808331624114
"722",22,15,1,0
"1472",22,15,2,0
"2222",22,15,3,0
"2972",22,15,4,0
"3722",22,15,5,0
"4472",22,15,6,0
"5222",22,15,7,0
"5972",22,15,8,0
"6722",22,15,9,0
"7472",22,15,10,0
"8222",22,15,11,0
"8972",22,15,12,0
"9722",22,15,13,0
"10472",22,15,14,0
