"","subject","node.i","node.j","value"
"3767",17,26,2,0
"6267",17,26,3,0
"8767",17,26,4,0
"11267",17,26,5,0
"13767",17,26,6,0
"16267",17,26,7,0
"18767",17,26,8,0
"21267",17,26,9,0
"23767",17,26,10,0
"26267",17,26,11,0
"28767",17,26,12,0
"31267",17,26,13,0
"33767",17,26,14,0
"36267",17,26,15,0
"38767",17,26,16,0
"41267",17,26,17,0
"43767",17,26,18,0
"46267",17,26,19,0
"48767",17,26,20,0
"51267",17,26,21,0
"53767",17,26,22,0
"56267",17,26,23,0
"58767",17,26,24,0
"61267",17,26,25,0
"63767",17,26,26,-1
"66267",17,26,27,0.559864791070648
"68767",17,26,28,0
"71267",17,26,29,0
"73767",17,26,30,0.452783883161401
"76267",17,26,31,0
"78767",17,26,32,0
"81267",17,26,33,0
"83767",17,26,34,0
"86267",17,26,35,0
"88767",17,26,36,0
"91267",17,26,37,0
"93767",17,26,38,0
"96267",17,26,39,0
"98767",17,26,40,0
"101267",17,26,41,0
"103767",17,26,42,0
"106267",17,26,43,0
"108767",17,26,44,0
"111267",17,26,45,0
"113767",17,26,46,0
"116267",17,26,47,0
"118767",17,26,48,0
"121267",17,26,49,0
"123767",17,26,50,0
"1317",17,27,1,0
"3817",17,27,2,0
"6317",17,27,3,0
"8817",17,27,4,0
"11317",17,27,5,0
"13817",17,27,6,0
"16317",17,27,7,0
"18817",17,27,8,0
"21317",17,27,9,0
"23817",17,27,10,0
"26317",17,27,11,0
"28817",17,27,12,0
"31317",17,27,13,0
"33817",17,27,14,0
"36317",17,27,15,0
"38817",17,27,16,0
"41317",17,27,17,0
"43817",17,27,18,0
"46317",17,27,19,0
"48817",17,27,20,0
"51317",17,27,21,0
"53817",17,27,22,0
"56317",17,27,23,0
"58817",17,27,24,0
"61317",17,27,25,0
"63817",17,27,26,0
"66317",17,27,27,-1
"68817",17,27,28,0.2
"71317",17,27,29,0
"73817",17,27,30,0
"76317",17,27,31,0
"78817",17,27,32,0
"81317",17,27,33,0
"83817",17,27,34,0
"86317",17,27,35,0
"88817",17,27,36,0
"91317",17,27,37,0
"93817",17,27,38,0
"96317",17,27,39,0
"98817",17,27,40,0
"101317",17,27,41,0
"103817",17,27,42,0
"106317",17,27,43,0
"108817",17,27,44,0
"111317",17,27,45,0
"113817",17,27,46,0
"116317",17,27,47,0
"118817",17,27,48,0
"121317",17,27,49,0
"123817",17,27,50,0
"1367",17,28,1,0
"3867",17,28,2,0
"6367",17,28,3,0
"8867",17,28,4,0
"11367",17,28,5,0
"13867",17,28,6,0
"16367",17,28,7,0
"18867",17,28,8,0
"21367",17,28,9,0
"23867",17,28,10,0
"26367",17,28,11,0
"28867",17,28,12,0
"31367",17,28,13,0
"33867",17,28,14,0
"36367",17,28,15,0
"38867",17,28,16,0
"41367",17,28,17,0
"43867",17,28,18,0
"46367",17,28,19,0
"48867",17,28,20,0
"51367",17,28,21,0
"53867",17,28,22,0
"56367",17,28,23,0
"58867",17,28,24,0
"61367",17,28,25,0
"63867",17,28,26,0
"66367",17,28,27,0
"68867",17,28,28,-1
"71367",17,28,29,0.325636835783129
"73867",17,28,30,0
"76367",17,28,31,0
"78867",17,28,32,0
"81367",17,28,33,0.457358590577479
"83867",17,28,34,0
"86367",17,28,35,0
"88867",17,28,36,0
"91367",17,28,37,0
"93867",17,28,38,0
"96367",17,28,39,0
"98867",17,28,40,0
"101367",17,28,41,0
"103867",17,28,42,0
"106367",17,28,43,0
"108867",17,28,44,0
"111367",17,28,45,0
"113867",17,28,46,0
"116367",17,28,47,0
"118867",17,28,48,0.360238386569518
"121367",17,28,49,0
"123867",17,28,50,0
"1417",17,29,1,0
"3917",17,29,2,0
"6417",17,29,3,0
"8917",17,29,4,0
"11417",17,29,5,0
"13917",17,29,6,0
"16417",17,29,7,0
"18917",17,29,8,0
"21417",17,29,9,0
"23917",17,29,10,0
"26417",17,29,11,0
"28917",17,29,12,0
"31417",17,29,13,0
"33917",17,29,14,0
"36417",17,29,15,0
"38917",17,29,16,0
"41417",17,29,17,0
"43917",17,29,18,0
"46417",17,29,19,0
"48917",17,29,20,0
"51417",17,29,21,0
"53917",17,29,22,0
"56417",17,29,23,0
"58917",17,29,24,0
"61417",17,29,25,0
"63917",17,29,26,0
"66417",17,29,27,0
"68917",17,29,28,0
"71417",17,29,29,-1
"73917",17,29,30,0.417618450099389
"76417",17,29,31,0
"78917",17,29,32,0
"81417",17,29,33,0
"83917",17,29,34,0
"86417",17,29,35,0
"88917",17,29,36,0
"91417",17,29,37,0
"93917",17,29,38,0
"96417",17,29,39,0
"98917",17,29,40,0
"101417",17,29,41,0
"103917",17,29,42,0
"106417",17,29,43,0
"108917",17,29,44,0
"111417",17,29,45,0
"113917",17,29,46,0
"116417",17,29,47,0
"118917",17,29,48,0
"121417",17,29,49,0
"123917",17,29,50,0
"1467",17,30,1,0
"3967",17,30,2,0
"6467",17,30,3,0
"8967",17,30,4,0
"11467",17,30,5,0
"13967",17,30,6,0
"16467",17,30,7,0
"18967",17,30,8,0
"21467",17,30,9,0
"23967",17,30,10,0
"26467",17,30,11,0
"28967",17,30,12,0
"31467",17,30,13,0
"33967",17,30,14,0
"36467",17,30,15,0
"38967",17,30,16,0
"41467",17,30,17,0
"43967",17,30,18,0
"46467",17,30,19,0
"48967",17,30,20,0
"51467",17,30,21,0
"53967",17,30,22,0
"56467",17,30,23,0
"58967",17,30,24,0
"61467",17,30,25,0
"63967",17,30,26,0
"66467",17,30,27,0
"68967",17,30,28,0
"71467",17,30,29,0
"73967",17,30,30,-1
"76467",17,30,31,0
"78967",17,30,32,0
"81467",17,30,33,0
"83967",17,30,34,0
"86467",17,30,35,0
"88967",17,30,36,0
"91467",17,30,37,0
"93967",17,30,38,0
"96467",17,30,39,0
"98967",17,30,40,0
"101467",17,30,41,0
"103967",17,30,42,0
"106467",17,30,43,0
"108967",17,30,44,0
"111467",17,30,45,0
"113967",17,30,46,0
"116467",17,30,47,0
"118967",17,30,48,0
"121467",17,30,49,0
"123967",17,30,50,0
"1517",17,31,1,0
"4017",17,31,2,0
"6517",17,31,3,0
"9017",17,31,4,0
"11517",17,31,5,0
"14017",17,31,6,0
"16517",17,31,7,0
"19017",17,31,8,0
"21517",17,31,9,0
"24017",17,31,10,0
"26517",17,31,11,0
"29017",17,31,12,0
"31517",17,31,13,0
"34017",17,31,14,0
"36517",17,31,15,0
"39017",17,31,16,0
"41517",17,31,17,0
"44017",17,31,18,0
"46517",17,31,19,0
"49017",17,31,20,0
"51517",17,31,21,0
"54017",17,31,22,0
"56517",17,31,23,0
"59017",17,31,24,0
"61517",17,31,25,0
"64017",17,31,26,0
"66517",17,31,27,0
"69017",17,31,28,0
"71517",17,31,29,0
"74017",17,31,30,0
"76517",17,31,31,-1
"79017",17,31,32,0.344684737101159
"81517",17,31,33,0
"84017",17,31,34,0
"86517",17,31,35,0.369828669169618
"89017",17,31,36,0
"91517",17,31,37,0
"94017",17,31,38,0
"96517",17,31,39,0
"99017",17,31,40,0
"101517",17,31,41,0
"104017",17,31,42,0
"106517",17,31,43,0
"109017",17,31,44,0
"111517",17,31,45,0
"114017",17,31,46,0
"116517",17,31,47,0
"119017",17,31,48,0
"121517",17,31,49,0
"124017",17,31,50,0
"1567",17,32,1,0
"4067",17,32,2,0
"6567",17,32,3,0
"9067",17,32,4,0
"11567",17,32,5,0
"14067",17,32,6,0
"16567",17,32,7,0
"19067",17,32,8,0
"21567",17,32,9,0
"24067",17,32,10,0
"26567",17,32,11,0
"29067",17,32,12,0
"31567",17,32,13,0
"34067",17,32,14,0
"36567",17,32,15,0
"39067",17,32,16,0
"41567",17,32,17,0
"44067",17,32,18,0
"46567",17,32,19,0
"49067",17,32,20,0
"51567",17,32,21,0
"54067",17,32,22,0
"56567",17,32,23,0
"59067",17,32,24,0
"61567",17,32,25,0
"64067",17,32,26,0
"66567",17,32,27,0
"69067",17,32,28,0
"71567",17,32,29,0
"74067",17,32,30,0
"76567",17,32,31,0
"79067",17,32,32,-1
"81567",17,32,33,0.429827984302881
"84067",17,32,34,0
"86567",17,32,35,0
"89067",17,32,36,0
"91567",17,32,37,0
"94067",17,32,38,0
"96567",17,32,39,0
"99067",17,32,40,0
"101567",17,32,41,0
"104067",17,32,42,0
"106567",17,32,43,0
"109067",17,32,44,0
"111567",17,32,45,0
"114067",17,32,46,0
"116567",17,32,47,0
"119067",17,32,48,0
"121567",17,32,49,0
"124067",17,32,50,0
"1617",17,33,1,0
"4117",17,33,2,0
"6617",17,33,3,0
"9117",17,33,4,0
"11617",17,33,5,0
"14117",17,33,6,0
"16617",17,33,7,0
"19117",17,33,8,0
"21617",17,33,9,0
"24117",17,33,10,0
"26617",17,33,11,0
"29117",17,33,12,0
"31617",17,33,13,0
"34117",17,33,14,0
"36617",17,33,15,0
"39117",17,33,16,0
"41617",17,33,17,0
"44117",17,33,18,0
"46617",17,33,19,0
"49117",17,33,20,0
"51617",17,33,21,0
"54117",17,33,22,0
"56617",17,33,23,0
"59117",17,33,24,0
"61617",17,33,25,0
"64117",17,33,26,0
"66617",17,33,27,0
"69117",17,33,28,0
"71617",17,33,29,0
"74117",17,33,30,0
"76617",17,33,31,0
"79117",17,33,32,0
"81617",17,33,33,-1
"84117",17,33,34,0.27733932003039
"86617",17,33,35,0
"89117",17,33,36,0
"91617",17,33,37,0
"94117",17,33,38,0.308946302281469
"96617",17,33,39,0
"99117",17,33,40,0
"101617",17,33,41,0
"104117",17,33,42,0
"106617",17,33,43,0
"109117",17,33,44,0
"111617",17,33,45,0
"114117",17,33,46,0
"116617",17,33,47,0
"119117",17,33,48,0
"121617",17,33,49,0
"124117",17,33,50,0
"1667",17,34,1,0
"4167",17,34,2,0
"6667",17,34,3,0
"9167",17,34,4,0
"11667",17,34,5,0
"14167",17,34,6,0
"16667",17,34,7,0
"19167",17,34,8,0
"21667",17,34,9,0
"24167",17,34,10,0
"26667",17,34,11,0
"29167",17,34,12,0
"31667",17,34,13,0
"34167",17,34,14,0
"36667",17,34,15,0
"39167",17,34,16,0
"41667",17,34,17,0
"44167",17,34,18,0
"46667",17,34,19,0
"49167",17,34,20,0
"51667",17,34,21,0
"54167",17,34,22,0
"56667",17,34,23,0
"59167",17,34,24,0
"61667",17,34,25,0
"64167",17,34,26,0
"66667",17,34,27,0
"69167",17,34,28,0
"71667",17,34,29,0
"74167",17,34,30,0
"76667",17,34,31,0
"79167",17,34,32,0
"81667",17,34,33,0
"84167",17,34,34,-1
"86667",17,34,35,0.381032391536238
"89167",17,34,36,0
"91667",17,34,37,0
"94167",17,34,38,0
"96667",17,34,39,0
"99167",17,34,40,0
"101667",17,34,41,0
"104167",17,34,42,0
"106667",17,34,43,0
"109167",17,34,44,0
"111667",17,34,45,0
"114167",17,34,46,0
"116667",17,34,47,0
"119167",17,34,48,0
"121667",17,34,49,0
"124167",17,34,50,0
"1717",17,35,1,0
"4217",17,35,2,0
"6717",17,35,3,0
"9217",17,35,4,0
"11717",17,35,5,0
"14217",17,35,6,0
"16717",17,35,7,0
"19217",17,35,8,0
"21717",17,35,9,0
"24217",17,35,10,0
"26717",17,35,11,0
"29217",17,35,12,0
"31717",17,35,13,0
"34217",17,35,14,0
"36717",17,35,15,0
"39217",17,35,16,0
"41717",17,35,17,0
"44217",17,35,18,0
"46717",17,35,19,0
"49217",17,35,20,0
"51717",17,35,21,0
"54217",17,35,22,0
"56717",17,35,23,0
"59217",17,35,24,0
"61717",17,35,25,0
"64217",17,35,26,0
"66717",17,35,27,0
"69217",17,35,28,0
"71717",17,35,29,0
"74217",17,35,30,0
"76717",17,35,31,0
"79217",17,35,32,0
"81717",17,35,33,0
"84217",17,35,34,0
"86717",17,35,35,-1
"89217",17,35,36,0
"91717",17,35,37,0
"94217",17,35,38,0
"96717",17,35,39,0
"99217",17,35,40,0
"101717",17,35,41,0
"104217",17,35,42,0
"106717",17,35,43,0
"109217",17,35,44,0
"111717",17,35,45,0
"114217",17,35,46,0
"116717",17,35,47,0
"119217",17,35,48,0
"121717",17,35,49,0
"124217",17,35,50,0
"1767",17,36,1,0
"4267",17,36,2,0
"6767",17,36,3,0
"9267",17,36,4,0
"11767",17,36,5,0
"14267",17,36,6,0
"16767",17,36,7,0
"19267",17,36,8,0
"21767",17,36,9,0
"24267",17,36,10,0
"26767",17,36,11,0
"29267",17,36,12,0
"31767",17,36,13,0
"34267",17,36,14,0
"36767",17,36,15,0
"39267",17,36,16,0
"41767",17,36,17,0
"44267",17,36,18,0
"46767",17,36,19,0
"49267",17,36,20,0
"51767",17,36,21,0
"54267",17,36,22,0
"56767",17,36,23,0
"59267",17,36,24,0
"61767",17,36,25,0
"64267",17,36,26,0
"66767",17,36,27,0
"69267",17,36,28,0
"71767",17,36,29,0
"74267",17,36,30,0
"76767",17,36,31,0
"79267",17,36,32,0
"81767",17,36,33,0
"84267",17,36,34,0
"86767",17,36,35,0
"89267",17,36,36,-1
"91767",17,36,37,0.495695595342933
"94267",17,36,38,0
"96767",17,36,39,0
"99267",17,36,40,0.427871651481178
"101767",17,36,41,0
"104267",17,36,42,0
"106767",17,36,43,0
"109267",17,36,44,0
"111767",17,36,45,0
"114267",17,36,46,0
"116767",17,36,47,0
"119267",17,36,48,0
"121767",17,36,49,0
"124267",17,36,50,0
"1817",17,37,1,0
"4317",17,37,2,0
"6817",17,37,3,0
"9317",17,37,4,0
"11817",17,37,5,0
"14317",17,37,6,0
"16817",17,37,7,0
"19317",17,37,8,0
"21817",17,37,9,0
"24317",17,37,10,0
"26817",17,37,11,0
"29317",17,37,12,0
"31817",17,37,13,0
"34317",17,37,14,0
"36817",17,37,15,0
"39317",17,37,16,0
"41817",17,37,17,0
"44317",17,37,18,0
"46817",17,37,19,0
"49317",17,37,20,0
"51817",17,37,21,0
"54317",17,37,22,0
"56817",17,37,23,0
"59317",17,37,24,0
"61817",17,37,25,0
"64317",17,37,26,0
"66817",17,37,27,0
"69317",17,37,28,0
"71817",17,37,29,0
"74317",17,37,30,0
"76817",17,37,31,0
"79317",17,37,32,0
"81817",17,37,33,0
"84317",17,37,34,0
"86817",17,37,35,0
"89317",17,37,36,0
"91817",17,37,37,-1
"94317",17,37,38,0.34666341267911
"96817",17,37,39,0
"99317",17,37,40,0
"101817",17,37,41,0
"104317",17,37,42,0
"106817",17,37,43,0
"109317",17,37,44,0
"111817",17,37,45,0
"114317",17,37,46,0
"116817",17,37,47,0
"119317",17,37,48,0
"121817",17,37,49,0
"124317",17,37,50,0
"1867",17,38,1,0
"4367",17,38,2,0
"6867",17,38,3,0
"9367",17,38,4,0
"11867",17,38,5,0
"14367",17,38,6,0
"16867",17,38,7,0
"19367",17,38,8,0
"21867",17,38,9,0
"24367",17,38,10,0
"26867",17,38,11,0
"29367",17,38,12,0
"31867",17,38,13,0
"34367",17,38,14,0
"36867",17,38,15,0
"39367",17,38,16,0
"41867",17,38,17,0
"44367",17,38,18,0
"46867",17,38,19,0
"49367",17,38,20,0
"51867",17,38,21,0
"54367",17,38,22,0
"56867",17,38,23,0
"59367",17,38,24,0
"61867",17,38,25,0
"64367",17,38,26,0
"66867",17,38,27,0
"69367",17,38,28,0
"71867",17,38,29,0
"74367",17,38,30,0
"76867",17,38,31,0
"79367",17,38,32,0
"81867",17,38,33,0
"84367",17,38,34,0
"86867",17,38,35,0
"89367",17,38,36,0
"91867",17,38,37,0
"94367",17,38,38,-1
"96867",17,38,39,0.309891818492766
"99367",17,38,40,0
"101867",17,38,41,0
"104367",17,38,42,0
"106867",17,38,43,0.23687226444751
"109367",17,38,44,0
"111867",17,38,45,0
"114367",17,38,46,0
"116867",17,38,47,0
"119367",17,38,48,0
"121867",17,38,49,0
"124367",17,38,50,0
"1917",17,39,1,0
"4417",17,39,2,0
"6917",17,39,3,0
"9417",17,39,4,0
"11917",17,39,5,0
"14417",17,39,6,0
"16917",17,39,7,0
"19417",17,39,8,0
"21917",17,39,9,0
"24417",17,39,10,0
"26917",17,39,11,0
"29417",17,39,12,0
"31917",17,39,13,0
"34417",17,39,14,0
"36917",17,39,15,0
"39417",17,39,16,0
"41917",17,39,17,0
"44417",17,39,18,0
"46917",17,39,19,0
"49417",17,39,20,0
"51917",17,39,21,0
"54417",17,39,22,0
"56917",17,39,23,0
"59417",17,39,24,0
"61917",17,39,25,0
"64417",17,39,26,0
"66917",17,39,27,0
"69417",17,39,28,0
"71917",17,39,29,0
"74417",17,39,30,0
"76917",17,39,31,0
"79417",17,39,32,0
"81917",17,39,33,0
"84417",17,39,34,0
"86917",17,39,35,0
"89417",17,39,36,0
"91917",17,39,37,0
"94417",17,39,38,0
"96917",17,39,39,-1
"99417",17,39,40,0.310744846340198
"101917",17,39,41,0
"104417",17,39,42,0
"106917",17,39,43,0
"109417",17,39,44,0
"111917",17,39,45,0
"114417",17,39,46,0
"116917",17,39,47,0
"119417",17,39,48,0
"121917",17,39,49,0
"124417",17,39,50,0
"1967",17,40,1,0
"4467",17,40,2,0
"6967",17,40,3,0
"9467",17,40,4,0
"11967",17,40,5,0
"14467",17,40,6,0
"16967",17,40,7,0
"19467",17,40,8,0
"21967",17,40,9,0
"24467",17,40,10,0
"26967",17,40,11,0
"29467",17,40,12,0
"31967",17,40,13,0
"34467",17,40,14,0
"36967",17,40,15,0
"39467",17,40,16,0
"41967",17,40,17,0
"44467",17,40,18,0
"46967",17,40,19,0
"49467",17,40,20,0
"51967",17,40,21,0
"54467",17,40,22,0
"56967",17,40,23,0
"59467",17,40,24,0
"61967",17,40,25,0
"64467",17,40,26,0
"66967",17,40,27,0
"69467",17,40,28,0
"71967",17,40,29,0
"74467",17,40,30,0
"76967",17,40,31,0
"79467",17,40,32,0
"81967",17,40,33,0
"84467",17,40,34,0
"86967",17,40,35,0
"89467",17,40,36,0
"91967",17,40,37,0
"94467",17,40,38,0
"96967",17,40,39,0
"99467",17,40,40,-1
"101967",17,40,41,0
"104467",17,40,42,0
"106967",17,40,43,0
"109467",17,40,44,0
"111967",17,40,45,0
"114467",17,40,46,0
"116967",17,40,47,0
"119467",17,40,48,0
"121967",17,40,49,0
"124467",17,40,50,0
"2017",17,41,1,0
"4517",17,41,2,0
"7017",17,41,3,0
"9517",17,41,4,0
"12017",17,41,5,0
"14517",17,41,6,0
"17017",17,41,7,0
"19517",17,41,8,0
"22017",17,41,9,0
"24517",17,41,10,0
"27017",17,41,11,0
"29517",17,41,12,0
"32017",17,41,13,0
"34517",17,41,14,0
"37017",17,41,15,0
"39517",17,41,16,0
"42017",17,41,17,0
"44517",17,41,18,0
"47017",17,41,19,0
"49517",17,41,20,0
"52017",17,41,21,0
"54517",17,41,22,0
"57017",17,41,23,0
"59517",17,41,24,0
"62017",17,41,25,0
"64517",17,41,26,0
"67017",17,41,27,0
"69517",17,41,28,0
"72017",17,41,29,0
"74517",17,41,30,0
"77017",17,41,31,0
"79517",17,41,32,0
"82017",17,41,33,0
"84517",17,41,34,0
"87017",17,41,35,0
"89517",17,41,36,0
"92017",17,41,37,0
"94517",17,41,38,0
"97017",17,41,39,0
"99517",17,41,40,0
"102017",17,41,41,-1
"104517",17,41,42,0.325419328989791
"107017",17,41,43,0
"109517",17,41,44,0
"112017",17,41,45,0.384861703082509
"114517",17,41,46,0
"117017",17,41,47,0
"119517",17,41,48,0
"122017",17,41,49,0
"124517",17,41,50,0
"2067",17,42,1,0
"4567",17,42,2,0
"7067",17,42,3,0
"9567",17,42,4,0
"12067",17,42,5,0
"14567",17,42,6,0
"17067",17,42,7,0
"19567",17,42,8,0
"22067",17,42,9,0
"24567",17,42,10,0
"27067",17,42,11,0
"29567",17,42,12,0
"32067",17,42,13,0
"34567",17,42,14,0
"37067",17,42,15,0
"39567",17,42,16,0
"42067",17,42,17,0
"44567",17,42,18,0
"47067",17,42,19,0
"49567",17,42,20,0
"52067",17,42,21,0
"54567",17,42,22,0
"57067",17,42,23,0
"59567",17,42,24,0
"62067",17,42,25,0
"64567",17,42,26,0
"67067",17,42,27,0
"69567",17,42,28,0
"72067",17,42,29,0
"74567",17,42,30,0
"77067",17,42,31,0
"79567",17,42,32,0
"82067",17,42,33,0
"84567",17,42,34,0
"87067",17,42,35,0
"89567",17,42,36,0
"92067",17,42,37,0
"94567",17,42,38,0
"97067",17,42,39,0
"99567",17,42,40,0
"102067",17,42,41,0
"104567",17,42,42,-1
"107067",17,42,43,0.560346351445097
"109567",17,42,44,0
"112067",17,42,45,0
"114567",17,42,46,0
"117067",17,42,47,0
"119567",17,42,48,0
"122067",17,42,49,0
"124567",17,42,50,0
"2117",17,43,1,0
"4617",17,43,2,0
"7117",17,43,3,0
"9617",17,43,4,0
"12117",17,43,5,0
"14617",17,43,6,0
"17117",17,43,7,0
"19617",17,43,8,0
"22117",17,43,9,0
"24617",17,43,10,0
"27117",17,43,11,0
"29617",17,43,12,0
"32117",17,43,13,0
"34617",17,43,14,0
"37117",17,43,15,0
"39617",17,43,16,0
"42117",17,43,17,0
"44617",17,43,18,0
"47117",17,43,19,0
"49617",17,43,20,0
"52117",17,43,21,0
"54617",17,43,22,0
"57117",17,43,23,0
"59617",17,43,24,0
"62117",17,43,25,0
"64617",17,43,26,0
"67117",17,43,27,0
"69617",17,43,28,0
"72117",17,43,29,0
"74617",17,43,30,0
"77117",17,43,31,0
"79617",17,43,32,0
"82117",17,43,33,0
"84617",17,43,34,0
"87117",17,43,35,0
"89617",17,43,36,0
"92117",17,43,37,0
"94617",17,43,38,0
"97117",17,43,39,0
"99617",17,43,40,0
"102117",17,43,41,0
"104617",17,43,42,0
"107117",17,43,43,-1
"109617",17,43,44,0.457426961912348
"112117",17,43,45,0
"114617",17,43,46,0
"117117",17,43,47,0
"119617",17,43,48,0.364086174740222
"122117",17,43,49,0
"124617",17,43,50,0
"2167",17,44,1,0
"4667",17,44,2,0
"7167",17,44,3,0
"9667",17,44,4,0
"12167",17,44,5,0
"14667",17,44,6,0
"17167",17,44,7,0
"19667",17,44,8,0
"22167",17,44,9,0
"24667",17,44,10,0
"27167",17,44,11,0
"29667",17,44,12,0
"32167",17,44,13,0
"34667",17,44,14,0
"37167",17,44,15,0
"39667",17,44,16,0
"42167",17,44,17,0
"44667",17,44,18,0
"47167",17,44,19,0
"49667",17,44,20,0
"52167",17,44,21,0
"54667",17,44,22,0
"57167",17,44,23,0
"59667",17,44,24,0
"62167",17,44,25,0
"64667",17,44,26,0
"67167",17,44,27,0
"69667",17,44,28,0
"72167",17,44,29,0
"74667",17,44,30,0
"77167",17,44,31,0
"79667",17,44,32,0
"82167",17,44,33,0
"84667",17,44,34,0
"87167",17,44,35,0
"89667",17,44,36,0
"92167",17,44,37,0
"94667",17,44,38,0
"97167",17,44,39,0
"99667",17,44,40,0
"102167",17,44,41,0
"104667",17,44,42,0
"107167",17,44,43,0
"109667",17,44,44,-1
"112167",17,44,45,0.432065460206679
"114667",17,44,46,0
"117167",17,44,47,0
"119667",17,44,48,0
"122167",17,44,49,0
"124667",17,44,50,0
"2217",17,45,1,0
"4717",17,45,2,0
"7217",17,45,3,0
"9717",17,45,4,0
"12217",17,45,5,0
"14717",17,45,6,0
"17217",17,45,7,0
"19717",17,45,8,0
"22217",17,45,9,0
"24717",17,45,10,0
"27217",17,45,11,0
"29717",17,45,12,0
"32217",17,45,13,0
"34717",17,45,14,0
"37217",17,45,15,0
"39717",17,45,16,0
"42217",17,45,17,0
"44717",17,45,18,0
"47217",17,45,19,0
"49717",17,45,20,0
"52217",17,45,21,0
"54717",17,45,22,0
"57217",17,45,23,0
"59717",17,45,24,0
"62217",17,45,25,0
"64717",17,45,26,0
"67217",17,45,27,0
"69717",17,45,28,0
"72217",17,45,29,0
"74717",17,45,30,0
"77217",17,45,31,0
"79717",17,45,32,0
"82217",17,45,33,0
"84717",17,45,34,0
"87217",17,45,35,0
"89717",17,45,36,0
"92217",17,45,37,0
"94717",17,45,38,0
"97217",17,45,39,0
"99717",17,45,40,0
"102217",17,45,41,0
"104717",17,45,42,0
"107217",17,45,43,0
"109717",17,45,44,0
"112217",17,45,45,-1
"114717",17,45,46,0
"117217",17,45,47,0
"119717",17,45,48,0
"122217",17,45,49,0
"124717",17,45,50,0
"2267",17,46,1,0
"4767",17,46,2,0
"7267",17,46,3,0
"9767",17,46,4,0
"12267",17,46,5,0
"14767",17,46,6,0
"17267",17,46,7,0
"19767",17,46,8,0
"22267",17,46,9,0
"24767",17,46,10,0
"27267",17,46,11,0
"29767",17,46,12,0
"32267",17,46,13,0
"34767",17,46,14,0
"37267",17,46,15,0
"39767",17,46,16,0
"42267",17,46,17,0
"44767",17,46,18,0
"47267",17,46,19,0
"49767",17,46,20,0
"52267",17,46,21,0
"54767",17,46,22,0
"57267",17,46,23,0
"59767",17,46,24,0
"62267",17,46,25,0
"64767",17,46,26,0
"67267",17,46,27,0
"69767",17,46,28,0
"72267",17,46,29,0
"74767",17,46,30,0
"77267",17,46,31,0
"79767",17,46,32,0
"82267",17,46,33,0
"84767",17,46,34,0
"87267",17,46,35,0
"89767",17,46,36,0
"92267",17,46,37,0
"94767",17,46,38,0
"97267",17,46,39,0
"99767",17,46,40,0
"102267",17,46,41,0
"104767",17,46,42,0
"107267",17,46,43,0
"109767",17,46,44,0
"112267",17,46,45,0
"114767",17,46,46,-1
"117267",17,46,47,0.431576218522756
"119767",17,46,48,0
"122267",17,46,49,0
"124767",17,46,50,0.362154110383554
"2317",17,47,1,0
"4817",17,47,2,0
"7317",17,47,3,0
"9817",17,47,4,0
"12317",17,47,5,0
"14817",17,47,6,0
"17317",17,47,7,0
"19817",17,47,8,0
"22317",17,47,9,0
"24817",17,47,10,0
"27317",17,47,11,0
"29817",17,47,12,0
"32317",17,47,13,0
"34817",17,47,14,0
"37317",17,47,15,0
"39817",17,47,16,0
"42317",17,47,17,0
"44817",17,47,18,0
"47317",17,47,19,0
"49817",17,47,20,0
"52317",17,47,21,0
"54817",17,47,22,0
"57317",17,47,23,0
"59817",17,47,24,0
"62317",17,47,25,0
"64817",17,47,26,0
"67317",17,47,27,0
"69817",17,47,28,0
"72317",17,47,29,0
"74817",17,47,30,0
"77317",17,47,31,0
"79817",17,47,32,0
"82317",17,47,33,0
"84817",17,47,34,0
"87317",17,47,35,0
"89817",17,47,36,0
"92317",17,47,37,0
"94817",17,47,38,0
"97317",17,47,39,0
"99817",17,47,40,0
"102317",17,47,41,0
"104817",17,47,42,0
"107317",17,47,43,0
"109817",17,47,44,0
"112317",17,47,45,0
"114817",17,47,46,0
"117317",17,47,47,-1
"119817",17,47,48,0.534370260753118
"122317",17,47,49,0
"124817",17,47,50,0
"2367",17,48,1,0
"4867",17,48,2,0
"7367",17,48,3,0
"9867",17,48,4,0
"12367",17,48,5,0
"14867",17,48,6,0
"17367",17,48,7,0
"19867",17,48,8,0
"22367",17,48,9,0
"24867",17,48,10,0
"27367",17,48,11,0
"29867",17,48,12,0
"32367",17,48,13,0
"34867",17,48,14,0
"37367",17,48,15,0
"39867",17,48,16,0
"42367",17,48,17,0
"44867",17,48,18,0
"47367",17,48,19,0
"49867",17,48,20,0
"52367",17,48,21,0
"54867",17,48,22,0
"57367",17,48,23,0
"59867",17,48,24,0
"62367",17,48,25,0
"64867",17,48,26,0
"67367",17,48,27,0
"69867",17,48,28,0
"72367",17,48,29,0
"74867",17,48,30,0
"77367",17,48,31,0
"79867",17,48,32,0
"82367",17,48,33,0
"84867",17,48,34,0
"87367",17,48,35,0
"89867",17,48,36,0
"92367",17,48,37,0
"94867",17,48,38,0
"97367",17,48,39,0
"99867",17,48,40,0
"102367",17,48,41,0
"104867",17,48,42,0
"107367",17,48,43,0
"109867",17,48,44,0
"112367",17,48,45,0
"114867",17,48,46,0
"117367",17,48,47,0
"119867",17,48,48,-1
"122367",17,48,49,0.2
"124867",17,48,50,0
